hash,source,title,description,content,published_at,url,language,tickers,raw,weak_label
cea8b7551f874f36bb3a96cfaa84b8e8dd623907d3e43144153ba194c5f98670,GlobeNewswire,A New Way to City launches to elevate stories and perception of Greater Phoenix,Regional brand platform A New Way To City supported by leaders across key economic and entertainment sectors Regional brand platform A New Way To City supported by leaders across key economic and entertainment sectors,"PHOENIX (April 21, 2026), April 21, 2026 (GLOBE NEWSWIRE) -- The region of Greater Phoenix is in the midst of unprecedented growth, but a survey conducted by the Greater Phoenix Economic Council (GPE… [+6320 chars]",2026-04-21 18:00:00+00:00,https://www.globenewswire.com/news-release/2026/04/21/3278339/0/en/A-New-Way-to-City-launches-to-elevate-stories-and-perception-of-Greater-Phoenix.html,en,['TSMC'],"{'source': {'id': None, 'name': 'GlobeNewswire'}, 'author': 'Greater Phoenix Economic Council', 'title': 'A New Way to City launches to elevate stories and perception of Greater Phoenix', 'description': 'Regional brand platform A New Way To City supported by leaders across key economic and entertainment sectors Regional brand platform A New Way To City supported by leaders across key economic and entertainment sectors', 'url': 'https://www.globenewswire.com/news-release/2026/04/21/3278339/0/en/A-New-Way-to-City-launches-to-elevate-stories-and-perception-of-Greater-Phoenix.html', 'urlToImage': 'https://ml.globenewswire.com/Resource/Download/e7c3597a-d61b-4829-af87-08669cbbb476', 'publishedAt': '2026-04-21T18:00:00Z', 'content': 'PHOENIX (April 21, 2026), April 21, 2026 (GLOBE NEWSWIRE) -- The region of Greater Phoenix is in the midst of unprecedented growth, but a survey conducted by the Greater Phoenix Economic Council (GPE… [+6320 chars]'}",positive
f634803b50aabd276bd79b8a7e588a1025adb229891b23d0a7f8e1436432a7f3,GlobeNewswire,Defiance’s Quantum Computing ETF (QTUM) Surpasses $4 Billion in Assets and Earns 5-Star Morningstar Rating,Defiance’s Quantum Computing ETF (QTUM) Surpasses $4 Billion in Assets and Earns 5-Star Morningstar Rating...,"MIAMI, April 21, 2026 (GLOBE NEWSWIRE) -- Defiance ETFs today announced that its Quantum Computing ETF (QTUM) has surpassed $4 billion in assets under management and has earned a 5-star Morningstar® … [+7759 chars]",2026-04-21 16:09:00+00:00,https://www.globenewswire.com/news-release/2026/04/21/3278267/0/en/Defiance-s-Quantum-Computing-ETF-QTUM-Surpasses-4-Billion-in-Assets-and-Earns-5-Star-Morningstar-Rating.html,en,['TSMC'],"{'source': {'id': None, 'name': 'GlobeNewswire'}, 'author': 'Defiance ETFs', 'title': 'Defiance’s Quantum Computing ETF (QTUM) Surpasses $4 Billion in Assets and Earns 5-Star Morningstar Rating', 'description': 'Defiance’s Quantum Computing ETF (QTUM) Surpasses $4 Billion in Assets and Earns 5-Star Morningstar Rating...', 'url': 'https://www.globenewswire.com/news-release/2026/04/21/3278267/0/en/Defiance-s-Quantum-Computing-ETF-QTUM-Surpasses-4-Billion-in-Assets-and-Earns-5-Star-Morningstar-Rating.html', 'urlToImage': 'https://ml.globenewswire.com/Resource/Download/ae63ef7e-767d-45d0-ae02-d29d174d645b', 'publishedAt': '2026-04-21T16:09:00Z', 'content': 'MIAMI, April 21, 2026 (GLOBE NEWSWIRE) -- Defiance ETFs today announced that its\xa0Quantum Computing ETF (QTUM) has surpassed $4 billion in assets under management and has earned a 5-star Morningstar® … [+7759 chars]'}",positive
5cf6c0187bd515ae7ce9626ffbdbb77f583bc620b4267403feda0676bc2c2fb9,Mit.edu,How to expand the US economy,"In the book, “Priority Technologies,” MIT faculty analyze how the U.S. can move ahead in multiple key industrial sectors — semiconductors, biotechnology, critical minerals, drones, quantum computing, and advanced manufacturing — to drive the economy and suppo…","Its an essential insight about our world: Innovation drives economic growth. For the U.S. to thrive, it must keep innovating. But how, and in what areas?
A new book co-authored by MIT faculty member… [+10141 chars]",2026-04-21 15:50:40+00:00,https://news.mit.edu/2026/how-to-expand-us-economy-priority-technologies-book-0421,en,['TSMC'],"{'source': {'id': None, 'name': 'Mit.edu'}, 'author': 'Peter Dizikes | MIT News', 'title': 'How to expand the US economy', 'description': 'In the book, “Priority Technologies,” MIT faculty analyze how the U.S. can move ahead in multiple key industrial sectors — semiconductors, biotechnology, critical minerals, drones, quantum computing, and advanced manufacturing — to drive the economy and suppo…', 'url': 'https://news.mit.edu/2026/how-to-expand-us-economy-priority-technologies-book-0421', 'urlToImage': 'https://news.mit.edu/sites/default/files/images/202604/MIT_Priority-technologies-01.jpg', 'publishedAt': '2026-04-21T15:50:40Z', 'content': 'Its an essential insight about our world: Innovation drives economic growth. For the U.S. to thrive, it must keep innovating. But how, and in what areas?\r\nA new book co-authored by MIT faculty member… [+10141 chars]'}",positive
b4e7bbff9684bf60a6d009ff0764a8c9e1c8d5387a8d861f6fb6cbdcae1b2326,Yahoo Entertainment,Third Point Sold CoStar Group (CSGP) On Thesis Breakdown,"Third Point Management, a New York-based investment advisor, released its first-quarter 2025 investor letter. Third Point’s flagship Offshore Fund returned -...","Third Point Management, a New York-based investment advisor, released its first-quarter 2025 investor letter. Third Point's flagship Offshore Fund returned -0.6% in Q1 2026. The fund started the quar… [+2821 chars]",2026-04-21 15:24:48+00:00,https://finance.yahoo.com/markets/stocks/articles/third-point-sold-costar-group-152448498.html,en,['TSMC'],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Soumya Eswaran', 'title': 'Third Point Sold CoStar Group (CSGP) On Thesis Breakdown', 'description': 'Third Point Management, a New York-based investment advisor, released its first-quarter 2025 investor letter. Third Point’s flagship Offshore Fund returned -...', 'url': 'https://finance.yahoo.com/markets/stocks/articles/third-point-sold-costar-group-152448498.html', 'urlToImage': 'https://s.yimg.com/ny/api/res/1.2/srEAsdNEB0T9UUuTR033qw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/insidermonkey.com/6f8195d7407a01e84d0ef12da78aedda', 'publishedAt': '2026-04-21T15:24:48Z', 'content': ""Third Point Management, a New York-based investment advisor, released its first-quarter 2025 investor letter.\xa0Third Point's flagship Offshore Fund returned -0.6% in Q1 2026. The fund started the quar… [+2821 chars]""}",positive
a7ca14615992433de045a8a4a2a258c9804352b628bffdfd54d6acba97878890,Ibtimes.com.au,Buy or Sell Navitas Semiconductor Stock in 2026? Analysts Split Amid AI Power Boom,"TORRANCE, Calif. — Navitas Semiconductor Corp. shares have delivered explosive gains in 2026, surging hundreds of percent on enthusiasm for its gallium nitride and silicon carbide chips powering artificial intelligence data centers, yet Wall Street analysts r…","TORRANCE, Calif. — Navitas Semiconductor Corp. shares have delivered explosive gains in 2026, surging hundreds of percent on enthusiasm for its gallium nitride and silicon carbide chips powering arti… [+6741 chars]",2026-04-21 15:17:24+00:00,https://www.ibtimes.com.au/buy-sell-navitas-semiconductor-stock-2026-analysts-split-amid-ai-power-boom-1867200,en,['TSMC'],"{'source': {'id': None, 'name': 'Ibtimes.com.au'}, 'author': 'Mike Clair', 'title': 'Buy or Sell Navitas Semiconductor Stock in 2026? Analysts Split Amid AI Power Boom', 'description': 'TORRANCE, Calif. — Navitas Semiconductor Corp. shares have delivered explosive gains in 2026, surging hundreds of percent on enthusiasm for its gallium nitride and silicon carbide chips powering artificial intelligence data centers, yet Wall Street analysts r…', 'url': 'https://www.ibtimes.com.au/buy-sell-navitas-semiconductor-stock-2026-analysts-split-amid-ai-power-boom-1867200', 'urlToImage': 'https://d.ibtimes.com.au/en/full/1893906/buy-sell-navitas-semiconductor-stock-2026-analysts-split.jpg', 'publishedAt': '2026-04-21T15:17:24Z', 'content': 'TORRANCE, Calif. — Navitas Semiconductor Corp. shares have delivered explosive gains in 2026, surging hundreds of percent on enthusiasm for its gallium nitride and silicon carbide chips powering arti… [+6741 chars]'}",positive
d646080e1d1e84894f4d7ff87b00e3b4b471455fea4552437d670c37823730f1,TweakTown,"TSMC can't keep up with AI chip demand, with shortages projected to last beyond 2027","The AI boom has driven massive silicon orders, and despite ramping up production, TSMC warns that chip shortages will persist through 2027 and beyond.Continue reading at TweakTown","TSMC's CapEx (Capital Expenditures) for 2026 is projected to hit $56 billion. This capital is being funneled into a three-pronged effort to address rising chip demand: new fabrication plants, increas… [+2923 chars]",2026-04-21 15:05:02+00:00,https://www.tweaktown.com/news/111178/tsmc-cant-keep-up-with-ai-chip-demand-with-shortages-projected-to-last-beyond-2027/index.html,en,['TSMC'],"{'source': {'id': None, 'name': 'TweakTown'}, 'author': 'Hassam Nasir', 'title': ""TSMC can't keep up with AI chip demand, with shortages projected to last beyond 2027"", 'description': 'The AI boom has driven massive silicon orders, and despite ramping up production, TSMC warns that chip shortages will persist through 2027 and beyond.Continue reading at TweakTown', 'url': 'https://www.tweaktown.com/news/111178/tsmc-cant-keep-up-with-ai-chip-demand-with-shortages-projected-to-last-beyond-2027/index.html', 'urlToImage': 'https://static.tweaktown.com/news/1/1/111178_1_tsmc-ceo-admits-the-company-wont-be-able-to-keep-up-with-ai-demand-despite-pouring-56b-into-new-fabs_full.jpg', 'publishedAt': '2026-04-21T15:05:02Z', 'content': ""TSMC's CapEx (Capital Expenditures) for 2026 is projected to hit $56 billion. This capital is being funneled into a three-pronged effort to address rising chip demand: new fabrication plants, increas… [+2923 chars]""}",negative
57ba09a05e313fa8b3ac5bfc6d8e142599d8f22dc850a604f7999d61f8c04c9f,CNA,"MUFG Bank seeks financing partners to share buyout risk, CEO says","TOKYO, April 22 : Japan's largest lender, MUFG Bank, is seeking partners such as life and non-life insurers to share risk as it increases financing beyond traditional loans for large corporate deals including leveraged buyouts, its chief executive said.The ba…","TOKYO, April 22 : Japan's largest lender, MUFG Bank, is seeking partners such as life and non-life insurers to share risk as it increases financing beyond traditional loans for large corporate deals … [+2258 chars]",2026-04-21 15:02:48+00:00,https://www.channelnewsasia.com/business/mufg-bank-seeks-financing-partners-share-buyout-risk-ceo-says-6071321,en,['TSMC'],"{'source': {'id': None, 'name': 'CNA'}, 'author': None, 'title': 'MUFG Bank seeks financing partners to share buyout risk, CEO says', 'description': ""TOKYO, April 22 : Japan's largest lender, MUFG Bank, is seeking partners such as life and non-life insurers to share risk as it increases financing beyond traditional loans for large corporate deals including leveraged buyouts, its chief executive said.The ba…"", 'url': 'https://www.channelnewsasia.com/business/mufg-bank-seeks-financing-partners-share-buyout-risk-ceo-says-6071321', 'urlToImage': 'https://dam.mediacorp.sg/image/upload/s--GLmlQVBs--/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2024-04:reuters_1,w_0.1/f_auto,q_auto/v1/one-cms/core/2026-04-21T150248Z_1_LYNXMPEM3K0XB_RTROPTP_3_MUFG-STRATEGY.JPG?itok=pij4ygJ9', 'publishedAt': '2026-04-21T15:02:48Z', 'content': ""TOKYO, April 22 : Japan's largest lender, MUFG Bank, is seeking partners such as life and non-life insurers to share risk as it increases financing beyond traditional loans for large corporate deals … [+2258 chars]""}",positive
5fba49e6bda6a8f6f0e80b1e52087910a88215ef376d59ef8617cbab99436347,Business Insider,The chip industry's most important company is cutting managers. This doc shows how.,Internal documents obtained by Business Insider show how European chip giant ASML plans to cut a wide range of management roles.,"ASML CEO Christophe Fouquet with a model of the company's bus-sized EUV machine.Bloomberg/Getty Images
<ul><li>Internal docs obtained by Business Insider show which roles European chip giant ASML is… [+4366 chars]",2026-04-21 14:48:53+00:00,https://www.businessinsider.com/asml-manager-cuts-layoffs-leaked-doc-chips-2026-4,en,['TSMC'],"{'source': {'id': 'business-insider', 'name': 'Business Insider'}, 'author': 'Tom Carter', 'title': ""The chip industry's most important company is cutting managers. This doc shows how."", 'description': 'Internal documents obtained by Business Insider show how European chip giant ASML plans to cut a wide range of management roles.', 'url': 'https://www.businessinsider.com/asml-manager-cuts-layoffs-leaked-doc-chips-2026-4', 'urlToImage': 'https://i.insider.com/69e775bea98bc8fdc096ce02?width=1200&format=jpeg', 'publishedAt': '2026-04-21T14:48:53Z', 'content': ""ASML CEO Christophe Fouquet with a model of the company's bus-sized EUV machine.Bloomberg/Getty Images\r\n<ul><li>Internal docs obtained by Business Insider show which roles European chip giant ASML is… [+4366 chars]""}",negative
b462e472503ae6119bfe5f084c8fa0ff2cb802891a75c43caada11d03484628e,GlobeNewswire,Skyworks Sets Date for Second Quarter Fiscal 2026 Earnings Release and Conference Call,"Skyworks Sets Date for Second Quarter Fiscal 2026 Earnings Release and Conference Call
May 5 at 4:30 p.m. EDT
...","IRVINE, Calif., April 21, 2026 (GLOBE NEWSWIRE) -- Skyworks Solutions, Inc. (Nasdaq: SWKS), an innovator of high-performance analog and mixed-signal semiconductors connecting people, places and thing… [+3316 chars]",2026-04-21 14:26:00+00:00,https://www.globenewswire.com/news-release/2026/04/21/3278157/0/en/Skyworks-Sets-Date-for-Second-Quarter-Fiscal-2026-Earnings-Release-and-Conference-Call.html,en,['TSMC'],"{'source': {'id': None, 'name': 'GlobeNewswire'}, 'author': 'Skyworks Solutions, Inc.', 'title': 'Skyworks Sets Date for Second Quarter Fiscal 2026 Earnings Release and Conference Call', 'description': 'Skyworks Sets Date for Second Quarter Fiscal 2026 Earnings Release and Conference Call\nMay 5 at 4:30 p.m. EDT\n...', 'url': 'https://www.globenewswire.com/news-release/2026/04/21/3278157/0/en/Skyworks-Sets-Date-for-Second-Quarter-Fiscal-2026-Earnings-Release-and-Conference-Call.html', 'urlToImage': 'https://ml.globenewswire.com/Resource/Download/adb1876b-90fe-44e0-b6a2-69de5cfd8f69', 'publishedAt': '2026-04-21T14:26:00Z', 'content': 'IRVINE, Calif., April 21, 2026 (GLOBE NEWSWIRE) -- Skyworks Solutions, Inc. (Nasdaq: SWKS), an innovator of high-performance analog and mixed-signal semiconductors connecting people, places and thing… [+3316 chars]'}",neutral
981c3048351321d2036000e0e74cb9a4beed969a3427ac20653c3ea60a815d49,Ibtimes.com.au,10 Must-Know Facts About Navitas Semiconductor: AI Power Chip Leader Surging in 2026,"TORRANCE, Calif. — Navitas Semiconductor Corp. has emerged as one of the hottest names in the semiconductor sector in 2026, with its stock exploding higher amid intense interest in its gallium nitride and silicon carbide technologies for artificial intelligen…","TORRANCE, Calif. — Navitas Semiconductor Corp. has emerged as one of the hottest names in the semiconductor sector in 2026, with its stock exploding higher amid intense interest in its gallium nitrid… [+7598 chars]",2026-04-21 14:21:41+00:00,https://www.ibtimes.com.au/10-must-know-facts-about-navitas-semiconductor-ai-power-chip-leader-surging-2026-1867190,en,['TSMC'],"{'source': {'id': None, 'name': 'Ibtimes.com.au'}, 'author': 'George Anton', 'title': '10 Must-Know Facts About Navitas Semiconductor: AI Power Chip Leader Surging in 2026', 'description': 'TORRANCE, Calif. — Navitas Semiconductor Corp. has emerged as one of the hottest names in the semiconductor sector in 2026, with its stock exploding higher amid intense interest in its gallium nitride and silicon carbide technologies for artificial intelligen…', 'url': 'https://www.ibtimes.com.au/10-must-know-facts-about-navitas-semiconductor-ai-power-chip-leader-surging-2026-1867190', 'urlToImage': 'https://d.ibtimes.com.au/en/full/1893904/10-must-know-facts-about-navitas-semiconductor-ai-power-chip-leader.jpg', 'publishedAt': '2026-04-21T14:21:41Z', 'content': 'TORRANCE, Calif. — Navitas Semiconductor Corp. has emerged as one of the hottest names in the semiconductor sector in 2026, with its stock exploding higher amid intense interest in its gallium nitrid… [+7598 chars]'}",positive
7c639b4a24381cbd370f1a5e849421b9015e60f3fc7456eec4de87ad649006d8,GlobeNewswire,"Forge Nano, U.S. Advanced Manufacturing Leader for AI-Era Chips and Defense Batteries, to List on NASDAQ through Merger with Archimedes Tech SPAC Partners II Co.","DENVER and NEW YORK, April 21, 2026 (GLOBE NEWSWIRE) -- Forge Nano, Inc. (“Forge Nano” or the “Company”), a leading U.S. based semiconductor equipment and advanced materials company pioneering Atomic Layer Deposition (“ALD”) technology for artificial intellig…",<ul><li>Advanced Manufacturing Platform Supporting Critical Industries: U.S. advanced manufacturing company enabling next-generation semiconductors and batteries through its proprietary Atomic Layer … [+19824 chars],2026-04-21 14:00:00+00:00,https://www.globenewswire.com/news-release/2026/04/21/3278115/0/en/Forge-Nano-U-S-Advanced-Manufacturing-Leader-for-AI-Era-Chips-and-Defense-Batteries-to-List-on-NASDAQ-through-Merger-with-Archimedes-Tech-SPAC-Partners-II-Co.html,en,['TSMC'],"{'source': {'id': None, 'name': 'GlobeNewswire'}, 'author': 'Forge Nano', 'title': 'Forge Nano, U.S. Advanced Manufacturing Leader for AI-Era Chips and Defense Batteries, to List on NASDAQ through Merger with Archimedes Tech SPAC Partners II Co.', 'description': 'DENVER and NEW YORK, April 21, 2026 (GLOBE NEWSWIRE) -- Forge Nano, Inc. (“Forge Nano” or the “Company”), a leading U.S. based semiconductor equipment and advanced materials company pioneering Atomic Layer Deposition (“ALD”) technology for artificial intellig…', 'url': 'https://www.globenewswire.com/news-release/2026/04/21/3278115/0/en/Forge-Nano-U-S-Advanced-Manufacturing-Leader-for-AI-Era-Chips-and-Defense-Batteries-to-List-on-NASDAQ-through-Merger-with-Archimedes-Tech-SPAC-Partners-II-Co.html', 'urlToImage': 'https://ml.globenewswire.com/Resource/Download/9a2a92ba-a7a5-4d2f-a237-98e04f727e4d', 'publishedAt': '2026-04-21T14:00:00Z', 'content': '<ul><li>Advanced Manufacturing Platform Supporting Critical Industries: U.S. advanced manufacturing company enabling next-generation semiconductors and batteries through its proprietary Atomic Layer … [+19824 chars]'}",positive
1683c487365c6efe3e6975a0b883da679de1116d3228467e21f49f90ea22a93c,Ibtimes.com.au,Is Navitas Semiconductor Website Down? User Experiences Brief Outage Amid Surging Stock Interest,"TORRANCE, Calif. — Navitas Semiconductor Corp.'s official website, navitassemi.com, went down for some users early Tuesday as the gallium nitride and silicon carbide power semiconductor specialist's shares exploded higher in morning trading, raising questions…","TORRANCE, Calif. — Navitas Semiconductor Corp.'s official website, navitassemi.com, went down for some users early Tuesday as the gallium nitride and silicon carbide power semiconductor specialist's … [+7366 chars]",2026-04-21 13:58:41+00:00,https://www.ibtimes.com.au/navitas-semiconductor-website-down-user-experiences-brief-outage-amid-surging-stock-interest-1867183,en,['TSMC'],"{'source': {'id': None, 'name': 'Ibtimes.com.au'}, 'author': 'Daniel Lee', 'title': 'Is Navitas Semiconductor Website Down? User Experiences Brief Outage Amid Surging Stock Interest', 'description': ""TORRANCE, Calif. — Navitas Semiconductor Corp.'s official website, navitassemi.com, went down for some users early Tuesday as the gallium nitride and silicon carbide power semiconductor specialist's shares exploded higher in morning trading, raising questions…"", 'url': 'https://www.ibtimes.com.au/navitas-semiconductor-website-down-user-experiences-brief-outage-amid-surging-stock-interest-1867183', 'urlToImage': 'https://d.ibtimes.com.au/en/full/1893901/navitas-semiconductor-website-down-user-experiences-brief-outage-amid.png', 'publishedAt': '2026-04-21T13:58:41Z', 'content': ""TORRANCE, Calif. — Navitas Semiconductor Corp.'s official website, navitassemi.com, went down for some users early Tuesday as the gallium nitride and silicon carbide power semiconductor specialist's … [+7366 chars]""}",negative
e3b2c2ce4c8645c0d6d91f6415275505471547dc92e73f91bc969362fb397ed8,Ibtimes.com.au,Navitas Semiconductor Stock Explodes 19% in Early Trading on AI Power Momentum,"NEW YORK — Shares of Navitas Semiconductor Corp. skyrocketed more than 18% in early trading Tuesday, surging to $15.66 as investors piled into the gallium nitride and silicon carbide power chip specialist amid growing optimism over its role supplying high-eff…","NEW YORK — Shares of Navitas Semiconductor Corp. skyrocketed more than 18% in early trading Tuesday, surging to $15.66 as investors piled into the gallium nitride and silicon carbide power chip speci… [+7194 chars]",2026-04-21 13:47:03+00:00,https://www.ibtimes.com.au/navitas-semiconductor-stock-explodes-19-early-trading-ai-power-momentum-1867177,en,['TSMC'],"{'source': {'id': None, 'name': 'Ibtimes.com.au'}, 'author': 'Tony Jackson', 'title': 'Navitas Semiconductor Stock Explodes 19% in Early Trading on AI Power Momentum', 'description': 'NEW YORK — Shares of Navitas Semiconductor Corp. skyrocketed more than 18% in early trading Tuesday, surging to $15.66 as investors piled into the gallium nitride and silicon carbide power chip specialist amid growing optimism over its role supplying high-eff…', 'url': 'https://www.ibtimes.com.au/navitas-semiconductor-stock-explodes-19-early-trading-ai-power-momentum-1867177', 'urlToImage': 'https://d.ibtimes.com.au/en/full/1893186/ftse-100-surges-08-today-oil-eases-markets.jpg', 'publishedAt': '2026-04-21T13:47:03Z', 'content': 'NEW YORK — Shares of Navitas Semiconductor Corp. skyrocketed more than 18% in early trading Tuesday, surging to $15.66 as investors piled into the gallium nitride and silicon carbide power chip speci… [+7194 chars]'}",positive
3b03f6a0f1efb04e5ac80f26e132d31d65de4cbda4b5ef43c3488e88f8195d68,GlobeNewswire,SEALSQ Advances Post-Quantum Cryptography (PQC) in Silicon to Counter AI-Driven Threats Following Anthropic’s Mythos Breakthrough,"Geneva, Switzerland, April 21, 2026 (GLOBE NEWSWIRE) -- SEALSQ Corp (NASDAQ: LAES) (""SEALSQ"" or ""Company""), a company that focuses on developing and selling Semiconductors, PKI, and Post-Quantum technology hardware and software products, today provides an upd…","Geneva, Switzerland, April 21, 2026 (GLOBE NEWSWIRE) -- 
SEALSQ Corp (NASDAQ: LAES) (""SEALSQ"" or ""Company""), a company that focuses on developing and selling Semiconductors, PKI, and Post-Quantum te… [+5895 chars]",2026-04-21 13:15:00+00:00,https://www.globenewswire.com/news-release/2026/04/21/3278080/0/en/SEALSQ-Advances-Post-Quantum-Cryptography-PQC-in-Silicon-to-Counter-AI-Driven-Threats-Following-Anthropic-s-Mythos-Breakthrough.html,en,['TSMC'],"{'source': {'id': None, 'name': 'GlobeNewswire'}, 'author': 'SEAL Semiconductors', 'title': 'SEALSQ Advances Post-Quantum Cryptography (PQC) in Silicon to Counter AI-Driven Threats Following Anthropic’s Mythos Breakthrough', 'description': 'Geneva, Switzerland, April 21, 2026 (GLOBE NEWSWIRE) -- SEALSQ Corp (NASDAQ: LAES) (""SEALSQ"" or ""Company""), a company that focuses on developing and selling Semiconductors, PKI, and Post-Quantum technology hardware and software products, today provides an upd…', 'url': 'https://www.globenewswire.com/news-release/2026/04/21/3278080/0/en/SEALSQ-Advances-Post-Quantum-Cryptography-PQC-in-Silicon-to-Counter-AI-Driven-Threats-Following-Anthropic-s-Mythos-Breakthrough.html', 'urlToImage': 'https://ml.globenewswire.com/Resource/Download/4071513d-3f7c-4a38-a055-8da38cfb60df', 'publishedAt': '2026-04-21T13:15:00Z', 'content': 'Geneva, Switzerland, April 21, 2026 (GLOBE NEWSWIRE) -- \r\nSEALSQ Corp (NASDAQ: LAES) (""SEALSQ"" or ""Company""), a company that focuses on developing and selling Semiconductors, PKI, and Post-Quantum te… [+5895 chars]'}",positive
125eee09b20e0089ac2743f9be1adac4f9cec7fe357be3992c5e1f1a83df3d5a,The Times of India,"Australia's Syenta raises $26 million to ease AI chip bottleneck, former Intel CEO joins board","Australian firm Syenta secured twenty-six million dollars for a new AI chip manufacturing method. This innovation aims to resolve supply chain issues. Syenta will also establish an office in Arizona, USA. Former Intel CEO Pat Gelsinger joins its board. The co…","Syenta, an Australian semiconductor technology startup, said on Tuesday that it has raised $26 million for a new manufacturing technique that could help ease persistent supply chain bottlenecks for a… [+2071 chars]",2026-04-21 12:58:26+00:00,https://economictimes.indiatimes.com/tech/funding/australias-syenta-raises-26-million-to-ease-ai-chip-bottleneck-former-intel-ceo-joins-board/articleshow/130418521.cms,en,['TSMC'],"{'source': {'id': 'the-times-of-india', 'name': 'The Times of India'}, 'author': 'Reuters', 'title': ""Australia's Syenta raises $26 million to ease AI chip bottleneck, former Intel CEO joins board"", 'description': 'Australian firm Syenta secured twenty-six million dollars for a new AI chip manufacturing method. This innovation aims to resolve supply chain issues. Syenta will also establish an office in Arizona, USA. Former Intel CEO Pat Gelsinger joins its board. The co…', 'url': 'https://economictimes.indiatimes.com/tech/funding/australias-syenta-raises-26-million-to-ease-ai-chip-bottleneck-former-intel-ceo-joins-board/articleshow/130418521.cms', 'urlToImage': 'https://img.etimg.com/thumb/width-1200,height-900,imgsize-1141036,resizemode-75,msid-130418521/tech/funding/australias-syenta-raises-26-million-to-ease-ai-chip-bottleneck-former-intel-ceo-joins-board.jpg', 'publishedAt': '2026-04-21T12:58:26Z', 'content': 'Syenta, an Australian semiconductor technology startup, said on Tuesday that it has raised $26 million for a new manufacturing technique that could help ease persistent supply chain bottlenecks for a… [+2071 chars]'}",positive
43befcc158fba7123cfb5db854a181d9dac59edf2e726546c18a3b33f591fa00,CNA,"Australia's Syenta raises $26 million to ease AI chip bottleneck, former Intel CEO joins board","SAN FRANCISCO, April 21 : Syenta, an Australian semiconductor technology startup, said on Tuesday that it has raised $26 million for a new manufacturing technique that could help ease persistent supply chain bottlenecks for artificial intelligence.Along with …","SAN FRANCISCO, April 21 : Syenta, an Australian semiconductor technology startup, said on Tuesday that it has raised $26 million for a new manufacturing technique that could help ease persistent supp… [+2108 chars]",2026-04-21 12:06:48+00:00,https://www.channelnewsasia.com/business/australias-syenta-raises-26-million-ease-ai-chip-bottleneck-former-intel-ceo-joins-board-6070891,en,['TSMC'],"{'source': {'id': None, 'name': 'CNA'}, 'author': None, 'title': ""Australia's Syenta raises $26 million to ease AI chip bottleneck, former Intel CEO joins board"", 'description': 'SAN FRANCISCO, April 21 : Syenta, an Australian semiconductor technology startup, said on Tuesday that it has raised $26 million for a new manufacturing technique that could help ease persistent supply chain bottlenecks for artificial intelligence.Along with …', 'url': 'https://www.channelnewsasia.com/business/australias-syenta-raises-26-million-ease-ai-chip-bottleneck-former-intel-ceo-joins-board-6070891', 'urlToImage': 'https://dam.mediacorp.sg/image/upload/s--E561jOVB--/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2024-04:reuters_1,w_0.1/f_auto,q_auto/v1/one-cms/core/2026-04-21T120648Z_1_LYNXMPEM3K0O1_RTROPTP_3_INTEL-CEO-SPECIAL-REPORT-PIX-GRAPHICS.JPG?itok=vgQ-xXJE', 'publishedAt': '2026-04-21T12:06:48Z', 'content': 'SAN FRANCISCO, April 21 : Syenta, an Australian semiconductor technology startup, said on Tuesday that it has raised $26 million for a new manufacturing technique that could help ease persistent supp… [+2108 chars]'}",positive
8b15c0495a091f8ff88699f84381c11af751bea10e85baa301931e7f4aaa1354,The Indian Express,KCET 2026: PU topper shares last minute preparation tips – must dos and pitfalls to avoid,"With KCET just around the corner, the last few weeks can feel overwhelming. One of the most important things to do now is to prioritise high-weightage topics.","With KCET just around the corner, the last few days can feel overwhelming. But this phase is not about covering everything again; its about being clear on what to focus on and using time wisely. One … [+2387 chars]",2026-04-21 12:04:13+00:00,https://indianexpress.com/article/education/kcet-2026-preparation-tips-last-minute-topper-tips-must-do-and-avoid-pitfalls-admit-card-important-topics-cetonline-karnataka-gov-in-10646403/,en,['TSMC'],"{'source': {'id': None, 'name': 'The Indian Express'}, 'author': 'Education Desk', 'title': 'KCET 2026: PU topper shares last minute preparation tips – must dos and pitfalls to avoid', 'description': 'With KCET just around the corner, the last few weeks can feel overwhelming. One of the most important things to do now is to prioritise high-weightage topics.', 'url': 'https://indianexpress.com/article/education/kcet-2026-preparation-tips-last-minute-topper-tips-must-do-and-avoid-pitfalls-admit-card-important-topics-cetonline-karnataka-gov-in-10646403/', 'urlToImage': 'https://images.indianexpress.com/2026/04/KCET-2026-Last-Minute-Toppers-Tips.jpg', 'publishedAt': '2026-04-21T12:04:13Z', 'content': 'With KCET just around the corner, the last few days can feel overwhelming. But this phase is not about covering everything again; its about being clear on what to focus on and using time wisely. One … [+2387 chars]'}",neutral
