hash,source,title,description,content,published_at,url,language,tickers,raw
8415a761f681a0f60f718bf51e22648e9269caa7899d54410e8f4845bb994856,Techtarget.com,New Google TPUs multiply AI infrastructure efficiency,"Google's new TPUs assault AI's 'memory wall,' slash AI inference latency and lower costs, setting up its enterprise cloud services to compete on price and power efficiency.","LAS VEGAS -- A Google TPU refresh unveiled this week lays the groundwork for more cost and power efficiency in the cloud provider's AI infrastructure.
Google introduced two separate Tensor Processin… [+7145 chars]",2026-04-22 11:14:00+00:00,https://www.techtarget.com/searchitoperations/news/366642002/New-Google-TPUs-multiply-AI-infrastructure-efficiency,en,[],"{'source': {'id': None, 'name': 'Techtarget.com'}, 'author': 'Beth Pariseau', 'title': 'New Google TPUs multiply AI infrastructure efficiency', 'description': ""Google's new TPUs assault AI's 'memory wall,' slash AI inference latency and lower costs, setting up its enterprise cloud services to compete on price and power efficiency."", 'url': 'https://www.techtarget.com/searchitoperations/news/366642002/New-Google-TPUs-multiply-AI-infrastructure-efficiency', 'urlToImage': 'https://www.techtarget.com/rms/onlineimages/ai_a238006601.jpg', 'publishedAt': '2026-04-22T11:14:00Z', 'content': ""LAS VEGAS -- A Google TPU refresh unveiled this week lays the groundwork for more cost and power efficiency in the cloud provider's AI infrastructure.\r\nGoogle introduced two separate Tensor Processin… [+7145 chars]""}"
e52e94289b54e78ac168cbf45fdba3778ce944da6857052ff759b5af5f7baaed,Yahoo Entertainment,"Dillon Gabriel focused on ""running my own race"" in Browns QB competition","When Browns head coach Todd Monken broke down the division of work for the team's quarterbacks at their first minicamp practice on Tuesday, he said that things would change every day and that the team set things up ""in a way for us to get a look at all of"" Sh…","If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:13:31+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_27aa5f1c-5f6c-4862-8b5c-e0e549d3be76,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Dillon Gabriel focused on ""running my own race"" in Browns QB competition', 'description': 'When Browns head coach Todd Monken broke down the division of work for the team\'s quarterbacks at their first minicamp practice on Tuesday, he said that things would change every day and that the team set things up ""in a way for us to get a look at all of"" Sh…', 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_27aa5f1c-5f6c-4862-8b5c-e0e549d3be76', 'urlToImage': None, 'publishedAt': '2026-04-22T11:13:31Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
238a5c8b5e3937b123f3cd2298ec7add06f51922156a8e8ca784b49c9f4b89d8,Fly.dev,"Show HN: Burnish, a UI for any MCP server (no LLM, no chat)","Burnish is a UI for MCP servers. You point it at a stdio or SSE endpoint and it renders each tool as an interactive form from the tool's JSON schema, then maps the response to a card, table, chart, or pipeline view based on the shape of the JSON. No LLM invol…",Explore your data visually through connected services,2026-04-22 11:13:22+00:00,https://burnish-demo.fly.dev,en,[],"{'source': {'id': None, 'name': 'Fly.dev'}, 'author': 'BundyBear', 'title': 'Show HN: Burnish, a UI for any MCP server (no LLM, no chat)', 'description': ""Burnish is a UI for MCP servers. You point it at a stdio or SSE endpoint and it renders each tool as an interactive form from the tool's JSON schema, then maps the response to a card, table, chart, or pipeline view based on the shape of the JSON. No LLM invol…"", 'url': 'https://burnish-demo.fly.dev', 'urlToImage': 'https://burnish-demo.fly.dev/og-image.png', 'publishedAt': '2026-04-22T11:13:22Z', 'content': 'Explore your data visually through connected services'}"
4a844e2d1681d5e972bbed2d9a156b728fb3ae3219621a1e8502e15182a84ba5,Slashdot.org,The iPhone Fold's first major red flag is waving high - PhoneArena,"The iPhone Fold's first major red flag is waving highPhoneArena New Apple iPhone Fold Design Pushes Smartphone Rivals To Go Wider And TallerForbes How the iPhone Fold and the Galaxy Z Fold 8 differ, according to leaksMashable Apple's foldable iPhone hinges on…","""You're a creature of the night, Michael. Wait'll Mom hears about this.""
-- from the movie ""The Lost Boys""",2026-04-22 11:12:32+00:00,https://slashdot.org/firehose.pl?op=view&amp;id=181854248,en,[],"{'source': {'id': None, 'name': 'Slashdot.org'}, 'author': 'feedfeeder', 'title': ""The iPhone Fold's first major red flag is waving high - PhoneArena"", 'description': ""The iPhone Fold's first major red flag is waving highPhoneArena New Apple iPhone Fold Design Pushes Smartphone Rivals To Go Wider And TallerForbes How the iPhone Fold and the Galaxy Z Fold 8 differ, according to leaksMashable Apple's foldable iPhone hinges on…"", 'url': 'https://slashdot.org/firehose.pl?op=view&amp;id=181854248', 'urlToImage': None, 'publishedAt': '2026-04-22T11:12:32Z', 'content': '""You\'re a creature of the night, Michael. Wait\'ll Mom hears about this.""\r\n-- from the movie ""The Lost Boys""'}"
6e242d13a26be5b800e57394f73e971cd3004e892fdb2cc570f6d7d90fa4f88b,Yahoo Entertainment,AcuityMD raises $80m for AI augmentation to medtech sales platform,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:11:22+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_18ef0d6c-bb22-4f7c-a112-4d575a77cb72,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'AcuityMD raises $80m for AI augmentation to medtech sales platform', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_18ef0d6c-bb22-4f7c-a112-4d575a77cb72', 'urlToImage': None, 'publishedAt': '2026-04-22T11:11:22Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
8a34a1e0996c8df5797901ee588e7d2c356c2dc4553b92dfbef81cb46261c156,Yahoo Entertainment,Hearts' McEntee & Magnusson miss rest of season,"Manager Derek McInnes says Hearts must ""deal with"" losing Oisin McEntee and Tomas Magnusson for the rest of the season.","If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:11:10+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_6134695f-d503-4ae3-8564-77a452ba5ef8,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': ""Hearts' McEntee & Magnusson miss rest of season"", 'description': 'Manager Derek McInnes says Hearts must ""deal with"" losing Oisin McEntee and Tomas Magnusson for the rest of the season.', 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_6134695f-d503-4ae3-8564-77a452ba5ef8', 'urlToImage': None, 'publishedAt': '2026-04-22T11:11:10Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
98c253e970862a5e7be93fd6cc946ae978ab0d7c87622d302c9daa1fddc1f506,Yahoo Entertainment,I’m a Real Estate Expert: The Salary You Need To Afford a $1 Million Home,Think you can afford a $1 million home? A real estate expert broke down the salary you really need — and it’s more than most buyers expect.,"Dreaming of owning a $1 million home? While it sounds luxurious, the reality of that real estate is that buying a property at this price point requires careful financial planning.
Find Out: How Much… [+3333 chars]",2026-04-22 11:11:04+00:00,https://finance.yahoo.com/markets/articles/m-real-estate-expert-salary-000029584.html,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Cindy Lamothe', 'title': 'I’m a Real Estate Expert: The Salary You Need To Afford a $1 Million Home', 'description': 'Think you can afford a $1 million home? A real estate expert broke down the salary you really need — and it’s more than most buyers expect.', 'url': 'https://finance.yahoo.com/markets/articles/m-real-estate-expert-salary-000029584.html', 'urlToImage': 'https://s.yimg.com/ny/api/res/1.2/2RKfVKYDu1umz4illMV6wg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/gobankingrates_644/87af7a74cf3e532d3c425d2e262b5519', 'publishedAt': '2026-04-22T11:11:04Z', 'content': 'Dreaming of owning a $1 million home? While it sounds luxurious, the reality of that real estate is that buying a property at this price point requires careful financial planning.\r\nFind Out: How Much… [+3333 chars]'}"
c6d850e56c6423b99c2adbe4d885cddf392676a8453f8c86a19dad3be42318b7,Socialmediaexplorer.com,Career Opportunities After PGDM in Ahmedabad,"Pursuing a PGDM Course in Ahmedabad is a strategic step toward building a successful career...
The post Career Opportunities After PGDM in Ahmedabad appeared first on Social Media Explorer.","Pursuing a PGDM Course in Ahmedabad is a strategic step toward building a successful career in management. Among the top institutes in the city, Narayana Business School (NBS Ahmedabad) stands out fo… [+5547 chars]",2026-04-22 11:10:37+00:00,https://socialmediaexplorer.com/business-innovation-2/career-opportunities-after-pgdm-in-ahmedabad/,en,[],"{'source': {'id': None, 'name': 'Socialmediaexplorer.com'}, 'author': 'Mary Smith', 'title': 'Career Opportunities After PGDM in Ahmedabad', 'description': 'Pursuing a PGDM Course in Ahmedabad is a strategic step toward building a successful career...\nThe post Career Opportunities After PGDM in Ahmedabad appeared first on Social Media Explorer.', 'url': 'https://socialmediaexplorer.com/business-innovation-2/career-opportunities-after-pgdm-in-ahmedabad/', 'urlToImage': 'https://socialmediaexplorer.com/wp-content/uploads/2026/04/ChatGPT-Image-Apr-22-2026-04_39_38-PM.png', 'publishedAt': '2026-04-22T11:10:37Z', 'content': 'Pursuing a PGDM Course in Ahmedabad is a strategic step toward building a successful career in management. Among the top institutes in the city, Narayana Business School (NBS Ahmedabad) stands out fo… [+5547 chars]'}"
463f0c472e8ad4dda24aa65ba5d073fe065d48d69b5a792042943639d923c005,Landezine.com,"22 April  Earth Day 2026: “Our Power, Our Planet”","Across more than 190 countries, communities are gathering today to mark the 56th Earth Day under the theme “Our Power, Our Planet”: a call to accelerate the shift to clean energy, strengthen grassroots sustainability efforts, and unite individuals and governm…","Across more than 190 countries, communities are gathering today to mark the 56th Earth Day under the theme “Our Power, Our Planet”: a call to accelerate the shift to clean energy, strengthen grassroo… [+15330 chars]",2026-04-22 11:10:22+00:00,https://landezine.com/22-april-earth-day-2026-our-power-our-planet/,en,[],"{'source': {'id': None, 'name': 'Landezine.com'}, 'author': 'Urska Skerl', 'title': '22 April  Earth Day 2026: “Our Power, Our Planet”', 'description': 'Across more than 190 countries, communities are gathering today to mark the 56th Earth Day under the theme “Our Power, Our Planet”: a call to accelerate the shift to clean energy, strengthen grassroots sustainability efforts, and unite individuals and governm…', 'url': 'https://landezine.com/22-april-earth-day-2026-our-power-our-planet/', 'urlToImage': 'https://landezine.com/wp-content/uploads/2026/04/22.04.23XRNYCEarthDay-321-1270x847.jpeg', 'publishedAt': '2026-04-22T11:10:22Z', 'content': 'Across more than 190 countries, communities are gathering today to mark the 56th Earth Day under the theme “Our Power, Our Planet”: a call to accelerate the shift to clean energy, strengthen grassroo… [+15330 chars]'}"
97edaba4d656c8514a33dff1c695ac35eca8f9f2c69776d07f22e0895ec019a8,Celebitchy.com,Australians continue to praise Prince Harry & Meghan following their tour,One of the best parts about the Duke and Duchess of Sussex’s Australian tour last week is the fact that Australians refuse to engage with the royalist media’s Sussex Tax. I started using “Sussex Tax” to describe the British media’s obsession with asking every…,One of the best parts about the Duke and Duchess of Sussexs Australian tour last week is the fact that Australians refuse to engage with the royalist medias Sussex Tax. I started using Sussex Tax to … [+4587 chars],2026-04-22 11:10:05+00:00,https://www.celebitchy.com/973318/australians_continue_to_praise_prince_harry_meghan_following_their_tour/,en,[],"{'source': {'id': None, 'name': 'Celebitchy.com'}, 'author': 'Kaiser', 'title': 'Australians continue to praise Prince Harry & Meghan following their tour', 'description': 'One of the best parts about the Duke and Duchess of Sussex’s Australian tour last week is the fact that Australians refuse to engage with the royalist media’s Sussex Tax. I started using “Sussex Tax” to describe the British media’s obsession with asking every…', 'url': 'https://www.celebitchy.com/973318/australians_continue_to_praise_prince_harry_meghan_following_their_tour/', 'urlToImage': 'https://www.celebitchy.com/wp-content/uploads/2026/04/coverimages55615133-5.jpg', 'publishedAt': '2026-04-22T11:10:05Z', 'content': 'One of the best parts about the Duke and Duchess of Sussexs Australian tour last week is the fact that Australians refuse to engage with the royalist medias Sussex Tax. I started using Sussex Tax to … [+4587 chars]'}"
8e52fc0869ef734ae3ae8e264022547e6b6624b35eb89361898a32b895a2d2e4,Yahoo Entertainment,EXCLUSIVE | Marcel Desailly on France’s attack: ‘It is an unbelievable strike force.’,"Get French Football News sat down with former France, Olympique Marseille, AC Milan and Chelsea defender Marcel Desailly to talk about the France squad and the current issues surrounding his former c...","If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:10:00+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4e7990cf-8d7d-4109-81e7-f2d96e74f048,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'EXCLUSIVE | Marcel Desailly on France’s attack: ‘It is an unbelievable strike force.’', 'description': 'Get French Football News\xa0sat down with former France, Olympique Marseille, AC Milan and Chelsea defender Marcel Desailly to talk about the France squad and the current issues surrounding his former c...', 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4e7990cf-8d7d-4109-81e7-f2d96e74f048', 'urlToImage': None, 'publishedAt': '2026-04-22T11:10:00Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
12fc4f420d2df62cf5f1c6a46abfdbd09546d5384e999bc090e6ef2f625b96c9,Yahoo Entertainment,57% of Voters Believe AI Risks Outweigh the Benefits. What Does That Mean for the OpenAI and Anthropic IPOs?,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:10:00+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_68a9f732-461d-4214-a93f-6e9b3b82f9a6,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': '57% of Voters Believe AI Risks Outweigh the Benefits. What Does That Mean for the OpenAI and Anthropic IPOs?', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_68a9f732-461d-4214-a93f-6e9b3b82f9a6', 'urlToImage': None, 'publishedAt': '2026-04-22T11:10:00Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
57912ebfcf294f7c03174889c20c820651f390f4bf17674d391d277123a9c855,GlobeNewswire,Maritime Security Services Market Report 2026,"Key opportunities in the maritime security services market include leveraging AI and autonomous monitoring, expanding smart port initiatives, and enhancing cybersecurity for vessels. Growing water threats and rising defense budgets further drive demand, parti…","Dublin, April 22, 2026 (GLOBE NEWSWIRE) -- The ""Maritime Security Services Market Report 2026"" report has been added to ResearchAndMarkets.com's offering.
The maritime security services market size … [+6398 chars]",2026-04-22 11:10:00+00:00,https://www.globenewswire.com/news-release/2026/04/22/3278833/28124/en/Maritime-Security-Services-Market-Report-2026.html,en,[],"{'source': {'id': None, 'name': 'GlobeNewswire'}, 'author': 'Research and Markets', 'title': 'Maritime Security Services Market Report 2026', 'description': 'Key opportunities in the maritime security services market include leveraging AI and autonomous monitoring, expanding smart port initiatives, and enhancing cybersecurity for vessels. Growing water threats and rising defense budgets further drive demand, parti…', 'url': 'https://www.globenewswire.com/news-release/2026/04/22/3278833/28124/en/Maritime-Security-Services-Market-Report-2026.html', 'urlToImage': 'https://ml.globenewswire.com/Resource/Download/744a7aba-8d56-4645-8fb2-ca6ab0d9a99c', 'publishedAt': '2026-04-22T11:10:00Z', 'content': 'Dublin, April 22, 2026 (GLOBE NEWSWIRE) -- The ""Maritime Security Services Market Report 2026"" report has been added to ResearchAndMarkets.com\'s offering.\r\nThe maritime security services market size … [+6398 chars]'}"
896a34169509d27bd9d73c12ab06b439ddb324314f402b52ae1bee704c8d07cd,Yahoo Entertainment,Klarna Group (KLAR): 10 Oversold Tech Stocks to Buy According to Analysts,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:09:50+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_1c26620b-4eb2-468e-9007-9344443e906a,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Klarna Group (KLAR): 10 Oversold Tech Stocks to Buy According to Analysts', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_1c26620b-4eb2-468e-9007-9344443e906a', 'urlToImage': None, 'publishedAt': '2026-04-22T11:09:50Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
a13f2a3263b75c7c99f1f7297f46368302bd3a4d3029ac27cab57ac8b6502f39,Www.gov.uk,Mr F McBride v Greene King Retail Services Ltd: 8000961/2025,Employment Tribunal decision.,"We use some essential cookies to make this website work.
Wed like to set additional cookies to understand how you use GOV.UK, remember your settings and improve government services.
We also use coo… [+70 chars]",2026-04-22 11:09:26+00:00,https://www.gov.uk/employment-tribunal-decisions/mr-f-mcbride-v-greene-king-retail-services-ltd-8000961-slash-2025,en,[],"{'source': {'id': None, 'name': 'Www.gov.uk'}, 'author': 'HM Courts & Tribunals Service', 'title': 'Mr F McBride v Greene King Retail Services Ltd: 8000961/2025', 'description': 'Employment Tribunal decision.', 'url': 'https://www.gov.uk/employment-tribunal-decisions/mr-f-mcbride-v-greene-king-retail-services-ltd-8000961-slash-2025', 'urlToImage': 'https://www.gov.uk/assets/frontend/govuk-opengraph-image-4196a4d6333cf92aaf720047f56cfd91b3532d7635fc21ebcf0d5897df6b5f77.png', 'publishedAt': '2026-04-22T11:09:26Z', 'content': 'We use some essential cookies to make this website work.\r\nWed like to set additional cookies to understand how you use GOV.UK, remember your settings and improve government services.\r\nWe also use coo… [+70 chars]'}"
f6f2354475c3cae0263bc40aa5941385191f59e84e0caa01bde58fd51a6563d0,Yahoo Entertainment,Similarweb (SMWB) Launches Unified Retail Intelligence Suite with Amazon IQ Integration,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:09:24+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a59e10ed-e52c-4e0f-a22c-22e91419c74b,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Similarweb (SMWB) Launches Unified Retail Intelligence Suite with Amazon IQ Integration', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a59e10ed-e52c-4e0f-a22c-22e91419c74b', 'urlToImage': None, 'publishedAt': '2026-04-22T11:09:24Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
fe0da64e3f89211ec6754500f99268f522e4802df340c763585205e6720d85a5,Yahoo Entertainment,Intapp (INTA) Expands Partnership to Integrate Activator Research into Celeste AI Platform,Intapp Inc. (NASDAQ:INTA) is one of the 10 Oversold Tech Stocks to Buy According to Analysts. Intapp Inc. (NASDAQ:INTA) is one of the oversold tech stocks to...,"Intapp Inc. (NASDAQ:INTA) is one of the
10 Oversold Tech Stocks to Buy According to Analysts.
Intapp Inc. (NASDAQ:INTA) is one of the oversold tech stocks to buy according to analysts. On April 20,… [+2399 chars]",2026-04-22 11:09:14+00:00,https://finance.yahoo.com/sectors/technology/articles/intapp-inta-expands-partnership-integrate-110914110.html,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Maham Fatima', 'title': 'Intapp (INTA) Expands Partnership to Integrate Activator Research into Celeste AI Platform', 'description': 'Intapp Inc. (NASDAQ:INTA) is one of the 10 Oversold Tech Stocks to Buy According to Analysts. Intapp Inc. (NASDAQ:INTA) is one of the oversold tech stocks to...', 'url': 'https://finance.yahoo.com/sectors/technology/articles/intapp-inta-expands-partnership-integrate-110914110.html', 'urlToImage': 'https://s.yimg.com/ny/api/res/1.2/ZsCaDZePB6A8ZdFCMFRxYA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/insidermonkey.com/d6912d9cec26d31e2eda86788713cbd3', 'publishedAt': '2026-04-22T11:09:14Z', 'content': 'Intapp Inc. (NASDAQ:INTA) is one of the\r\n10 Oversold Tech Stocks to Buy According to Analysts.\r\nIntapp Inc. (NASDAQ:INTA) is one of the oversold tech stocks to buy according to analysts. On April 20,… [+2399 chars]'}"
2dac58cf85b556f29e8d837380333943566987ffd2d7e5ac4b317b2fdc3a13dd,Yahoo Entertainment,BlackLine (BL) Announces Agentic Financial Operations Model for AI Adoption in Finance,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:09:05+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_b366fe14-fcef-4a18-bdef-15deccffa6c0,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'BlackLine (BL) Announces Agentic Financial Operations Model for AI Adoption in Finance', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_b366fe14-fcef-4a18-bdef-15deccffa6c0', 'urlToImage': None, 'publishedAt': '2026-04-22T11:09:05Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
146e86ddada4a38ecf58397d3ecabece4a1b093d5c4356927bad58107e44b0ab,Yahoo Entertainment,Here is Why Wrap Technologies (WRAP) an Oversold Tech Stock to Buy According to Analysts,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:08:54+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_c5ce7706-2be8-4891-a580-91364c0468e1,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Here is Why Wrap Technologies (WRAP) an Oversold Tech Stock to Buy According to Analysts', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_c5ce7706-2be8-4891-a580-91364c0468e1', 'urlToImage': None, 'publishedAt': '2026-04-22T11:08:54Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
9f58358f3a0957bc98ec1fdc64856d6aba8362d65c5326517417036cad7df7c9,Yahoo Entertainment,XBP Global Holdings (XBP) Secures Over €1M AI Healthcare Contract,XBP Global Holdings Inc. (NASDAQ:XBP) is one of the 10 Oversold Tech Stocks to Buy According to Analysts. XBP Global Holdings Inc. (NASDAQ:XBP) is one of the...,"XBP Global Holdings Inc. (NASDAQ:XBP) is one of the
10 Oversold Tech Stocks to Buy According to Analysts.
XBP Global Holdings Inc. (NASDAQ:XBP) is one of the oversold tech stocks to buy according t… [+2185 chars]",2026-04-22 11:08:48+00:00,https://finance.yahoo.com/sectors/healthcare/articles/xbp-global-holdings-xbp-secures-110848916.html,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': 'Maham Fatima', 'title': 'XBP Global Holdings (XBP) Secures Over €1M AI Healthcare Contract', 'description': 'XBP Global Holdings Inc. (NASDAQ:XBP) is one of the 10 Oversold Tech Stocks to Buy According to Analysts. XBP Global Holdings Inc. (NASDAQ:XBP) is one of the...', 'url': 'https://finance.yahoo.com/sectors/healthcare/articles/xbp-global-holdings-xbp-secures-110848916.html', 'urlToImage': 'https://s.yimg.com/ny/api/res/1.2/1cYvW2Hn3qHNFWdOUOfrDA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/insidermonkey.com/c5fec8e53a9b096a2c18985b5efac602', 'publishedAt': '2026-04-22T11:08:48Z', 'content': 'XBP Global Holdings Inc. (NASDAQ:XBP) is one of the\r\n10 Oversold Tech Stocks to Buy According to Analysts.\r\nXBP Global Holdings Inc. (NASDAQ:XBP) is one of the oversold tech stocks to buy according t… [+2185 chars]'}"
246e52874d61eb25758115581a5696c71e4e5f0d59c1dd3b784294d1f70e4643,Yahoo Entertainment,Expensify (EXFY) Partners with IOCP to Expand Modern Spend Management and BYOC Program,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 11:08:39+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_bcd8e9fa-8e2d-4374-b6df-b02105af6c52,en,[],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'Expensify (EXFY) Partners with IOCP to Expand Modern Spend Management and BYOC Program', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_bcd8e9fa-8e2d-4374-b6df-b02105af6c52', 'urlToImage': None, 'publishedAt': '2026-04-22T11:08:39Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}"
7abb2557f27a05c408a5fb946c9176d1f1e5293afa45c4734a9e0ecdd48443ab,9to5Mac,"This is Ternus’ biggest challenge, as he and Cook notch up key win","We learned yesterday that Apple was at risk of losing Mike Rockwell, the exec tasked with rescuing the new Siri project after Tim Cook lost confidence in former AI head John Giannandrea.



A deal appears to have been struck to retain Rockwell long enough to …","We learned yesterday that Apple was at risk of losing Mike Rockwell, the exec tasked with rescuing the new Siri project after Tim Cook lost confidence in former AI head John Giannandrea.
A deal appe… [+3286 chars]",2026-04-22 11:08:34+00:00,https://9to5mac.com/2026/04/22/this-is-ternus-biggest-challenge-as-he-and-cook-notch-up-key-win/,en,[],"{'source': {'id': None, 'name': '9to5Mac'}, 'author': 'Ben Lovejoy', 'title': 'This is Ternus’ biggest challenge, as he and Cook notch up key win', 'description': 'We learned yesterday that Apple was at risk of losing Mike Rockwell, the exec tasked with rescuing the new Siri project after Tim Cook lost confidence in former AI head John Giannandrea.\n\n\n\nA deal appears to have been struck to retain Rockwell long enough to …', 'url': 'https://9to5mac.com/2026/04/22/this-is-ternus-biggest-challenge-as-he-and-cook-notch-up-key-win/', 'urlToImage': 'https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2026/04/john-ternus.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1', 'publishedAt': '2026-04-22T11:08:34Z', 'content': 'We learned yesterday that Apple was at risk of losing Mike Rockwell, the exec tasked with rescuing the new Siri project after Tim Cook lost confidence in former AI head John Giannandrea.\r\nA deal appe… [+3286 chars]'}"
