hash,source,title,description,content,published_at,url,language,tickers,raw,weak_label
eeccc510a52149c46f4f285e09bd40850d979cf6c0d61404f0aaa6a2a25cf5e7,Business Insider,Google says 75% of the company's new code is AI-generated,The amount of code being created by AI at Google has grown as the company pushes staff to adopt coding assistants and agents.,"Raj K Raj/Hindustan Times via Getty Images
<ul><li>Three-quarters of new code at Google is being generated by AI, the company said.</li><li>The number has been steadily increasing as the company pus… [+1535 chars]",2026-04-22 13:17:48+00:00,https://www.businessinsider.com/google-ai-generated-code-75-gemini-agents-software-2026-4,en,['BIRD'],"{'source': {'id': 'business-insider', 'name': 'Business Insider'}, 'author': 'Hugh Langley', 'title': ""Google says 75% of the company's new code is AI-generated"", 'description': 'The amount of code being created by AI at Google has grown as the company pushes staff to adopt coding assistants and agents.', 'url': 'https://www.businessinsider.com/google-ai-generated-code-75-gemini-agents-software-2026-4', 'urlToImage': 'https://i.insider.com/69e8c753a98bc8fdc096d533?width=1200&format=jpeg', 'publishedAt': '2026-04-22T13:17:48Z', 'content': 'Raj K Raj/Hindustan Times via Getty Images\r\n<ul><li>Three-quarters of new code at Google is being generated by AI, the company said.</li><li>The number has been steadily increasing as the company pus… [+1535 chars]'}",positive
3cdf856ef2ae2a28ada4d368cefad3a0925fdbea66afdf371f95a01647d08ab4,Logisticsviewpoints.com,Hormuz Tensions Elevate the Middle Corridor From Alternative Route to Strategic Imperative,"The latest disruption around the Strait of Hormuz is reinforcing a broader supply chain reality. Trade lanes are now being evaluated not just on cost and transit time, but on geopolitical exposure, chokepoint risk, and the ability to preserve continuity when …","The latest disruption around the Strait of Hormuz is reinforcing a broader supply chain reality. Trade lanes are now being evaluated not just on cost and transit time, but on geopolitical exposure, c… [+6925 chars]",2026-04-22 13:17:32+00:00,https://logisticsviewpoints.com/2026/04/22/hormuz-tensions-elevate-the-middle-corridor-from-alternative-route-to-strategic-imperative/,en,['BIRD'],"{'source': {'id': None, 'name': 'Logisticsviewpoints.com'}, 'author': 'Jim Frazer', 'title': 'Hormuz Tensions Elevate the Middle Corridor From Alternative Route to Strategic Imperative', 'description': 'The latest disruption around the Strait of Hormuz is reinforcing a broader supply chain reality. Trade lanes are now being evaluated not just on cost and transit time, but on geopolitical exposure, chokepoint risk, and the ability to preserve continuity when …', 'url': 'https://logisticsviewpoints.com/2026/04/22/hormuz-tensions-elevate-the-middle-corridor-from-alternative-route-to-strategic-imperative/', 'urlToImage': 'https://logisticsviewpoints.com/wp-content/uploads/2026/04/Middle_Corridor_Logo.svg-scaled.png', 'publishedAt': '2026-04-22T13:17:32Z', 'content': 'The latest disruption around the Strait of Hormuz is reinforcing a broader supply chain reality. Trade lanes are now being evaluated not just on cost and transit time, but on geopolitical exposure, c… [+6925 chars]'}",positive
4a5a17117b34d71066e460dc41b321de87ca9b2a7bd384c9e2276002ce0d4269,Yahoo Entertainment,AI Disruption Fears Pressured Salesforce (CRM) in Q1,,"If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",2026-04-22 13:17:26+00:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_cc52cc33-dd23-477d-87df-1722ca9687c8,en,['BIRD'],"{'source': {'id': None, 'name': 'Yahoo Entertainment'}, 'author': None, 'title': 'AI Disruption Fears Pressured Salesforce (CRM) in Q1', 'description': None, 'url': 'https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_cc52cc33-dd23-477d-87df-1722ca9687c8', 'urlToImage': None, 'publishedAt': '2026-04-22T13:17:26Z', 'content': ""If you click 'Accept all', we and our partners, including 250 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]""}",negative
1c71841f1e804eb6910d4e96cd96ac40ff53555e287b16b1d5e3751af0230454,BGR,China's Greenhouse Tech Is Revolutionizing Farming - Here's How,Farming sustainability is a key pillar in managing mounting environmental and economic challenges worldwide. China's greenhouse tech is setting the standard.,"In the farming industry, sustainability is a constant concern. Greenhouse operators need to manage labor costs, energy costs, regulatory compliance, and economic demands simultaneously, all the while… [+1556 chars]",2026-04-22 13:17:00+00:00,https://www.bgr.com/2149569/china-greenhouse-tech-revolutionizing-farming/,en,['BIRD'],"{'source': {'id': None, 'name': 'BGR'}, 'author': 'staff@bgr.com (Jonathan Sayers)', 'title': ""China's Greenhouse Tech Is Revolutionizing Farming - Here's How"", 'description': ""Farming sustainability is a key pillar in managing mounting environmental and economic challenges worldwide. China's greenhouse tech is setting the standard."", 'url': 'https://www.bgr.com/2149569/china-greenhouse-tech-revolutionizing-farming/', 'urlToImage': 'https://www.bgr.com/img/gallery/chinas-greenhouse-tech-is-revolutionizing-farming-heres-how/l-intro-1776314092.jpg', 'publishedAt': '2026-04-22T13:17:00Z', 'content': 'In the farming industry, sustainability is a constant concern. Greenhouse operators need to manage labor costs, energy costs, regulatory compliance, and economic demands simultaneously, all the while… [+1556 chars]'}",neutral
f1ee58a3aa03a526f894e6d461ee31e9cf7938961e6be3dc28db2aca128a063b,BusinessLine,Three-day rally snapped: IT rout and geopolitical jitters pull Nifty down,"The Nifty 50 fell 198.50 points, or 0.81%, to close at 24,378.10, while the Sensex dropped 756.84 points, or 0.95%, to settle at 78,516.49","Benchmark indices snapped a three-session winning streak on Wednesday, pulled lower by a sharp sell-off in IT stocks and renewed geopolitical uncertainty, as stalled US-Iran peace talks dampened the … [+4252 chars]",2026-04-22 13:16:33+00:00,https://www.thehindubusinessline.com/markets/three-day-rally-snapped-it-rout-and-geopolitical-jitters-pull-nifty-down/article70892939.ece,en,['BIRD'],"{'source': {'id': None, 'name': 'BusinessLine'}, 'author': 'Anupama Ghosh', 'title': 'Three-day rally snapped: IT rout and geopolitical jitters pull Nifty down', 'description': 'The Nifty 50 fell 198.50 points, or 0.81%, to close at 24,378.10, while the Sensex dropped 756.84 points, or 0.95%, to settle at 78,516.49', 'url': 'https://www.thehindubusinessline.com/markets/three-day-rally-snapped-it-rout-and-geopolitical-jitters-pull-nifty-down/article70892939.ece', 'urlToImage': 'https://bl-i.thgim.com/public/incoming/gx501i/article70887639.ece/alternates/LANDSCAPE_1200/PO05_World_stockchart.jpg', 'publishedAt': '2026-04-22T13:16:33Z', 'content': 'Benchmark indices snapped a three-session winning streak on Wednesday, pulled lower by a sharp sell-off in IT stocks and renewed geopolitical uncertainty, as stalled US-Iran peace talks dampened the … [+4252 chars]'}",negative
36dc46d18482b81eda659a1a8d7ee3adc203d1afd5010f68de5f17c9fc3fd14b,W3.org,[Cfp] SEMANTiCS 2026: Research and Innovation Track Submission Deadline Extension,,"*Submission Deadline extension: Research and Innovation Track*

Dear colleagues,

We are pleased to announce an extension of the submission deadline for the Research and Innovation Track at SEMANTiCS… [+1373 chars]",2026-04-22 13:16:09+00:00,https://lists.w3.org/Archives/Public/public-lod/2026Apr/0008.html,en,['BIRD'],"{'source': {'id': None, 'name': 'W3.org'}, 'author': 'Taffa, Tilahun Abedissa', 'title': '[Cfp] SEMANTiCS 2026: Research and Innovation Track Submission Deadline Extension', 'description': None, 'url': 'https://lists.w3.org/Archives/Public/public-lod/2026Apr/0008.html', 'urlToImage': None, 'publishedAt': '2026-04-22T13:16:09Z', 'content': '*Submission Deadline extension: Research and Innovation Track*\n\nDear colleagues,\n\nWe are pleased to announce an extension of the submission deadline for the Research and Innovation Track at SEMANTiCS… [+1373 chars]'}",positive
d12463e6befa8dc4ba119345fc55e3d816580b48e7ae80cbcb569260c1ae8938,The Times of India,"Google makes it official, tells Nvidia: Yes, we are coming after you with our new ...","Google unveils new TPUs, the 8i and 8t, for advanced AI agents. These chips aim to boost AI performance and efficiency. Google's integrated approach, from hardware to data centers, positions them to lead the agentic AI era. Major companies like Meta and Anthr…","<ul><li>News</li>
<li>Google makes it official, tells Nvidia: Yes, we are coming after you with our new ...</li></ul>
Follow Us On Social Media",2026-04-22 13:15:51+00:00,https://timesofindia.indiatimes.com/technology/tech-news/google-makes-it-official-tells-nvidia-yes-we-are-coming-after-you-with-our-new-/articleshow/130442836.cms,en,['BIRD'],"{'source': {'id': 'the-times-of-india', 'name': 'The Times of India'}, 'author': 'Sourabh Kulesh', 'title': 'Google makes it official, tells Nvidia: Yes, we are coming after you with our new ...', 'description': ""Google unveils new TPUs, the 8i and 8t, for advanced AI agents. These chips aim to boost AI performance and efficiency. Google's integrated approach, from hardware to data centers, positions them to lead the agentic AI era. Major companies like Meta and Anthr…"", 'url': 'https://timesofindia.indiatimes.com/technology/tech-news/google-makes-it-official-tells-nvidia-yes-we-are-coming-after-you-with-our-new-/articleshow/130442836.cms', 'urlToImage': 'https://static.toiimg.com/thumb/msid-130442830,width-1280,height-720,imgsize-45218,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg', 'publishedAt': '2026-04-22T13:15:51Z', 'content': '<ul><li>News</li>\r\n<li>Google makes it official, tells Nvidia: Yes, we are coming after you with our new ...</li></ul>\r\nFollow Us On Social Media'}",positive
f208c20a05a182bc8d4e018c1c13e9ccc840acb8b9f9ffb05207abafb95ce3a3,Pypi.org,mcp-k8s-utility added to PyPI,"AI-assisted Kubernetes toil elimination — LLM-agnostic, policy-gated, audit-chained.","Download the file for your platform. If you're not sure which to choose, learn more about installing packages. 
Source Distribution 
Built Distribution 
Filter files by name, interpreter, ABI, and… [+144 chars]",2026-04-22 13:15:09+00:00,https://pypi.org/project/mcp-k8s-utility/,en,['BIRD'],"{'source': {'id': None, 'name': 'Pypi.org'}, 'author': 'vellankikoti@gmail.com', 'title': 'mcp-k8s-utility added to PyPI', 'description': 'AI-assisted Kubernetes toil elimination — LLM-agnostic, policy-gated, audit-chained.', 'url': 'https://pypi.org/project/mcp-k8s-utility/', 'urlToImage': 'https://pypi.org/static/images/twitter.abaf4b19.webp', 'publishedAt': '2026-04-22T13:15:09Z', 'content': ""Download the file for your platform. If you're not sure which to choose, learn more about installing packages. \r\nSource Distribution \r\nBuilt Distribution \r\nFilter files by name, interpreter, ABI, and… [+144 chars]""}",positive
e8e2039856a214d49f5c26119d7b29133fff88931e016f83125f1c11398fc7b6,pymnts.com,Uninvited Users Access Anthropic’s Mythos AI Model,"Anthropic’s Mythos AI model has reportedly been accessed by unauthorized users. That’s according to a report Wednesday (April 22) by Bloomberg News, which notes that the company has described Mythos as powerful enough to initiate serious cyberattacks. The rep…","Thats according to a report Wednesday (April 22) by Bloomberg News, which notes that the company has described Mythos as powerful enough to initiate serious cyberattacks.
The report cites a source f… [+2392 chars]",2026-04-22 13:12:20+00:00,https://www.pymnts.com/artificial-intelligence-2/2026/uninvited-users-access-anthropics-mythos-ai-model/,en,['BIRD'],"{'source': {'id': None, 'name': 'pymnts.com'}, 'author': 'PYMNTS', 'title': 'Uninvited Users Access Anthropic’s Mythos AI Model', 'description': 'Anthropic’s Mythos AI model has reportedly been accessed by unauthorized users. That’s according to a\xa0report\xa0Wednesday (April 22) by Bloomberg News, which notes that the company has described Mythos as powerful enough to initiate serious cyberattacks. The rep…', 'url': 'https://www.pymnts.com/artificial-intelligence-2/2026/uninvited-users-access-anthropics-mythos-ai-model/', 'urlToImage': 'https://www.pymnts.com/wp-content/uploads/2026/04/Anthropic-Claude-Mythos-banks.jpg', 'publishedAt': '2026-04-22T13:12:20Z', 'content': 'Thats according to a\xa0report\xa0Wednesday (April 22) by Bloomberg News, which notes that the company has described Mythos as powerful enough to initiate serious cyberattacks.\r\nThe report cites a source f… [+2392 chars]'}",neutral
311e8d2eeb16d9c01677381d8525eb60f096fb7eb86d3bd37772e2c6a1b63135,Pypi.org,ai-service-modules added to PyPI,"Unified interface for LLM, TTS, and STT providers","This repository provides a unified interface to interact with multiple Large Language Model (LLM) providers for tasks like:
<ul><li> Text Generation &amp; Chat Completion</li><li> Text-to-Speech (TT… [+5659 chars]",2026-04-22 13:12:07+00:00,https://pypi.org/project/ai-service-modules/,en,['BIRD'],"{'source': {'id': None, 'name': 'Pypi.org'}, 'author': 'your@email.com', 'title': 'ai-service-modules added to PyPI', 'description': 'Unified interface for LLM, TTS, and STT providers', 'url': 'https://pypi.org/project/ai-service-modules/', 'urlToImage': 'https://pypi.org/static/images/twitter.abaf4b19.webp', 'publishedAt': '2026-04-22T13:12:07Z', 'content': 'This repository provides a unified interface to interact with multiple Large Language Model (LLM) providers for tasks like:\r\n<ul><li> Text Generation &amp; Chat Completion</li><li> Text-to-Speech (TT… [+5659 chars]'}",neutral
8123116240b007731cf0c84637cd9339645a28f8999253a57b723c18678990d7,Wordpress.org,What’s new in Gutenberg 23.0? (22 April),"“What’s new in Gutenberg” posts (labeled with the #gutenberg-new tag) are posted following every Gutenberg release on a biweekly basis, showcasing new features included in each release. As a reminder, here’s an overview of different ways to keep up with Guten…","Whats new in GutenbergGutenbergThe Gutenberg project is the new Editor Interface for WordPress. The editor improves the process and experience of creating new content, making writing rich content muc… [+23704 chars]",2026-04-22 13:11:35+00:00,https://make.wordpress.org/core/2026/04/22/whats-new-in-gutenberg-23-0-22-april/,en,['BIRD'],"{'source': {'id': None, 'name': 'Wordpress.org'}, 'author': 'luisherranz', 'title': 'What’s new in Gutenberg 23.0? (22 April)', 'description': '“What’s new in Gutenberg” posts (labeled with the #gutenberg-new tag) are posted following every Gutenberg release on a biweekly basis, showcasing new features included in each release. As a reminder,\xa0here’s an overview\xa0of different ways to keep up with Guten…', 'url': 'https://make.wordpress.org/core/2026/04/22/whats-new-in-gutenberg-23-0-22-april/', 'urlToImage': 'https://make.wordpress.org/core/files/2026/04/revisions-scaled.png', 'publishedAt': '2026-04-22T13:11:35Z', 'content': 'Whats new in GutenbergGutenbergThe Gutenberg project is the new Editor Interface for WordPress. The editor improves the process and experience of creating new content, making writing rich content muc… [+23704 chars]'}",neutral
be0d60f14bcf042030db0972b827f6cfe14f63a6fa1b5aa0afd23a63494d5095,The Week Magazine,AI arms race: are Anthropic and OpenAI handing hackers the ultimate weapon?,"‘Like other tools from the long history of cybersecurity’, the latest models ‘can be used for both offence and defence’","Claims that new AI models can outperform humans at some hacking tasks has sparked widespread alarm about the future of digital security.
Tech firms “usually create buzz around products they plan to … [+3922 chars]",2026-04-22 13:11:18+00:00,https://theweek.com/tech/ai-arms-race-anthropic-openai-hackers-weapon-claude-mythos,en,['BIRD'],"{'source': {'id': None, 'name': 'The Week Magazine'}, 'author': 'theweekonlineeditorsuk@futurenet.com (The Week UK) , The Week UK', 'title': 'AI arms race: are Anthropic and OpenAI handing hackers the ultimate weapon?', 'description': '‘Like other tools from the long history of cybersecurity’, the latest models ‘can be used for both offence and defence’', 'url': 'https://theweek.com/tech/ai-arms-race-anthropic-openai-hackers-weapon-claude-mythos', 'urlToImage': 'https://cdn.mos.cms.futurecdn.net/mEqtLRPmesGfnCt7dgXFr3-2000-80.jpg', 'publishedAt': '2026-04-22T13:11:18Z', 'content': 'Claims that new AI models can outperform humans at some hacking tasks has sparked widespread alarm about the future of digital security.\r\nTech firms “usually create buzz around products they plan to … [+3922 chars]'}",neutral
5908d59dbb320453bb75dcdf142858208df89bd32b1a192bb142c69ee7d84d1a,Pypi.org,ansys-common-mcp added to PyPI,Common Model Context Protocol (MCP) server for PyAnsys libraries,"PyAnsys Common MCP provides the infrastructure for building Model Context Protocol (MCP) servers for PyAnsys libraries.
Overview
This package provides the foundation for creating MCP servers that e… [+1856 chars]",2026-04-22 13:10:50+00:00,https://pypi.org/project/ansys-common-mcp/,en,['BIRD'],"{'source': {'id': None, 'name': 'Pypi.org'}, 'author': 'pyansys.core@ansys.com', 'title': 'ansys-common-mcp added to PyPI', 'description': 'Common Model Context Protocol (MCP) server for PyAnsys libraries', 'url': 'https://pypi.org/project/ansys-common-mcp/', 'urlToImage': 'https://pypi.org/static/images/twitter.abaf4b19.webp', 'publishedAt': '2026-04-22T13:10:50Z', 'content': 'PyAnsys Common MCP provides the infrastructure for building Model Context Protocol (MCP) servers for PyAnsys libraries.\r\nOverview\r\nThis package provides the foundation for creating MCP servers that e… [+1856 chars]'}",positive
37696c9c9398bd08a33f460e01c0e2771b7f56d563d91d5b1185449d7cc0b411,Wccftech,"Google Bets On The Agentic AI Era With Its AI Hypercomputer, Merges 8th-Gen TPUs, NVIDIA Rubin, & Axion CPUs Together","Google has announced the AI Hypercomputer, which brings together TPUv8 series, NVIDIA Rubin, & Axion CPUs to power the Agentic AI era. Google Cloud Next 26: AI Hypercomputer Announcement Gives Agentic AI The Next Push, Leverages In-House TPUs, CPUs & Scales B…","Google has announced the AI Hypercomputer, which brings together TPUv8 series, NVIDIA Rubin, &amp; Axion CPUs to power the Agentic AI era.
Gone are the days of supercomputers; the Agentic AI era wil… [+7647 chars]",2026-04-22 13:10:36+00:00,https://wccftech.com/google-unveils-the-heart-of-agentic-ai-the-ai-hypercomputer-8th-gen-tpus-nvidia-rubin-axion-cpus/,en,['BIRD'],"{'source': {'id': None, 'name': 'Wccftech'}, 'author': 'Hassan Mujtaba', 'title': 'Google Bets On The Agentic AI Era With Its AI Hypercomputer, Merges 8th-Gen TPUs, NVIDIA Rubin, & Axion CPUs Together', 'description': 'Google has announced the AI Hypercomputer, which brings together TPUv8 series, NVIDIA Rubin, & Axion CPUs to power the Agentic AI era. Google Cloud Next 26: AI Hypercomputer Announcement Gives Agentic AI The Next Push, Leverages In-House TPUs, CPUs & Scales B…', 'url': 'https://wccftech.com/google-unveils-the-heart-of-agentic-ai-the-ai-hypercomputer-8th-gen-tpus-nvidia-rubin-axion-cpus/', 'urlToImage': 'https://cdn.wccftech.com/wp-content/uploads/2026/04/two_chips_for_the_agentic_era_he.width-2200.format-webp-1920x1083.webp', 'publishedAt': '2026-04-22T13:10:36Z', 'content': 'Google has announced the AI Hypercomputer, which brings together TPUv8 series, NVIDIA Rubin, &amp; Axion CPUs to power the Agentic AI era.\r\nGone are the days of supercomputers; the Agentic AI era wil… [+7647 chars]'}",positive
94f73c98de093a59210f616b2b2e52a93391bae43517cec446b32b2b5062156d,MacRumors,Vision Pro Creator Mike Rockwell Has Considered Leaving Apple,"Mike Rockwell, the Apple executive who led development of the Vision Pro and is now in charge of rebuilding Siri, has considered leaving the company or moving into an advisory role as soon as next year, according to a new Bloomberg report by Mark Gurman.




…","Mike Rockwell, the Apple executive who led development of the Vision Pro and is now in charge of rebuilding Siri, has considered leaving the company or moving into an advisory role as soon as next ye… [+1736 chars]",2026-04-22 13:09:58+00:00,https://www.macrumors.com/2026/04/22/vision-pro-creator-considered-leaving-apple/,en,['BIRD'],"{'source': {'id': None, 'name': 'MacRumors'}, 'author': 'Tim Hardwick', 'title': 'Vision Pro Creator Mike Rockwell Has Considered Leaving Apple', 'description': 'Mike Rockwell, the Apple executive who led development of the Vision Pro and is now in charge of rebuilding Siri, has considered leaving the company or moving into an advisory role as soon as next year, according to a new Bloomberg report by Mark Gurman.\n\n\n\n\n…', 'url': 'https://www.macrumors.com/2026/04/22/vision-pro-creator-considered-leaving-apple/', 'urlToImage': 'https://images.macrumors.com/t/0oV_CZEzUhcV5Q_q8sJ2qo9gG2c=/2500x/article-new/2024/03/apple-vision-pro-orange.jpg', 'publishedAt': '2026-04-22T13:09:58Z', 'content': 'Mike Rockwell, the Apple executive who led development of the Vision Pro and is now in charge of rebuilding Siri, has considered leaving the company or moving into an advisory role as soon as next ye… [+1736 chars]'}",neutral
7afce22de74c32d0912ae36bd7a29bb967926458cf55d53af77e309aa65f0441,New York Post,"Meta workers outraged over internal software tracking keystrokes, mouse movements: ‘How do we opt out?’",Meta employees are fuming over a new internal tool that tracks their clicks and keystrokes — the latest flashpoint in the company’s all-in push on artificial intelligence.,"Meta employees are fuming over a new internal tool that tracks their clicks and keystrokes the latest flashpoint in the companys all-in push on artificial intelligence.
Staffers reacted with alarm a… [+3058 chars]",2026-04-22 13:09:33+00:00,https://nypost.com/2026/04/22/business/meta-workers-outraged-over-software-tracking-keystrokes-mouse-movements/,en,['BIRD'],"{'source': {'id': None, 'name': 'New York Post'}, 'author': 'Ariel Zilber', 'title': 'Meta workers outraged over internal software tracking keystrokes, mouse movements: ‘How do we opt out?’', 'description': 'Meta employees are fuming over a new internal tool that tracks their clicks and keystrokes — the latest flashpoint in the company’s all-in push on artificial intelligence.', 'url': 'https://nypost.com/2026/04/22/business/meta-workers-outraged-over-software-tracking-keystrokes-mouse-movements/', 'urlToImage': 'https://nypost.com/wp-content/uploads/sites/2/2026/04/126157481.jpg?quality=75&strip=all&w=1200', 'publishedAt': '2026-04-22T13:09:33Z', 'content': 'Meta employees are fuming over a new internal tool that tracks their clicks and keystrokes the latest flashpoint in the companys all-in push on artificial intelligence.\r\nStaffers reacted with alarm a… [+3058 chars]'}",negative
c17d78193a5f4ccb822c60aac1b93708a7f4d6434f26683395f6e75fb08be7c1,Gematsu,Gallipoli launches May 21,"Gallipoli, the latest entry in the WWI first-person shooter game series following Isonzo, Tannenberg, and Verdun, will launch for PlayStation 5, Xbox Series, and PC via Steam and Epic Games Store o…","About
What began on mainland Europe, was never likely to end there… Prepare for relentless World War I beach landings and desert warfare across the Middle Eastern Front in Gallipoli!
Faced with the… [+2658 chars]",2026-04-22 13:09:30+00:00,https://www.gematsu.com/2026/04/gallipoli-launches-may-21,en,['BIRD'],"{'source': {'id': None, 'name': 'Gematsu'}, 'author': 'Sal Romano', 'title': 'Gallipoli launches May 21', 'description': 'Gallipoli, the latest entry in the WWI first-person shooter game series following Isonzo, Tannenberg, and Verdun, will launch for PlayStation 5, Xbox Series, and PC via Steam and Epic Games Store o…', 'url': 'https://www.gematsu.com/2026/04/gallipoli-launches-may-21', 'urlToImage': 'https://www.gematsu.com/wp-content/uploads/2026/04/Gallipoli-Date_04-22-26.jpg', 'publishedAt': '2026-04-22T13:09:30Z', 'content': 'About\r\nWhat began on mainland Europe, was never likely to end there… Prepare for relentless World War I beach landings and desert warfare across the Middle Eastern Front in Gallipoli!\r\nFaced with the… [+2658 chars]'}",neutral
4aee1fa688e0ec9344f42dd43309cd870ead81ca92b6a37fe3b846a1701214fe,CBS News,Florida investigates OpenAI over ChatGPT's alleged role in college shooting,"OpenAI and ChatGPT are under investigation by Florida officials after a deadly shooting last year at Florida State University. Prosecutors allege the AI bot offered ""significant advice"" to the suspect just days before the shooting. OpenAI says its chatbot is …",Copyright ©2026 CBS Interactive Inc. All rights reserved.,2026-04-22 13:09:18+00:00,https://www.cbsnews.com/video/florida-investigates-openai-over-chatgpts-alleged-role-in-college-shooting/,en,['BIRD'],"{'source': {'id': 'cbs-news', 'name': 'CBS News'}, 'author': 'CBS News', 'title': ""Florida investigates OpenAI over ChatGPT's alleged role in college shooting"", 'description': 'OpenAI and ChatGPT are under investigation by Florida officials after a deadly shooting last year at Florida State University. Prosecutors allege the AI bot offered ""significant advice"" to the suspect just days before the shooting. OpenAI says its chatbot is …', 'url': 'https://www.cbsnews.com/video/florida-investigates-openai-over-chatgpts-alleged-role-in-college-shooting/', 'urlToImage': 'https://assets1.cbsnewsstatic.com/hub/i/r/2026/04/22/0a76e2b0-9c91-4a4c-8484-eacc166eef7b/thumbnail/1200x630/f704d03665bc2fa8eff896074d46aa7c/cbsn-fusion-florida-investigates-openai-over-chatgpts-alleged-role-in-college-shooting-thumbnail.jpg', 'publishedAt': '2026-04-22T13:09:18Z', 'content': 'Copyright ©2026 CBS Interactive Inc. All rights reserved.'}",neutral
de094876330cfaa3f9c1938fbac62e3f8ae0c213842784c224d87f1280d465f4,Cert.org,VU#518910: Ollama GGUF Quantization Remote Memory Leak,"Overview
Ollama’s model quantization engine contains a vulnerability that allows an attacker with access to the model upload interface to read and potentially exfiltrate heap memory from the server. This issue may lead to unintended behavior, including unauth…","Overview

Ollama’s model quantization engine contains a vulnerability that allows an attacker with access to the model upload interface to read and potentially exfiltrate heap memory from the server… [+3758 chars]",2026-04-22 13:09:16+00:00,https://kb.cert.org/vuls/id/518910,en,['BIRD'],"{'source': {'id': None, 'name': 'Cert.org'}, 'author': None, 'title': 'VU#518910: Ollama GGUF Quantization Remote Memory Leak', 'description': 'Overview\nOllama’s model quantization engine contains a vulnerability that allows an attacker with access to the model upload interface to read and potentially exfiltrate heap memory from the server. This issue may lead to unintended behavior, including unauth…', 'url': 'https://kb.cert.org/vuls/id/518910', 'urlToImage': None, 'publishedAt': '2026-04-22T13:09:16Z', 'content': 'Overview\r\n\nOllama’s model quantization engine contains a vulnerability that allows an attacker with access to the model upload interface to read and potentially exfiltrate heap memory from the server… [+3758 chars]'}",negative
8617874d1e93738c8e2853e0f8b60143ccb38e3f87cfb372cc91d3d92aaec8c7,Paul Tan's Automotive News,"2026 BMW 7 Series facelift – G70 LCI gets Panoramic iDrive, i7 with up to 708 km WLTP range, 250 kW DCFC","It’s only been four years since we first saw the G70 BMW 7 Series, and so radical was the design that it still looks fresh today. Still, that hasn’t stopped Munich from performing a double-quick […]
The post 2026 BMW 7 Series facelift – G70 LCI gets Panoramic…","It’s only been four years since we first saw the G70 BMW 7 Series, and so radical was the design that it still looks fresh today. Still, that hasn’t stopped Munich from performing a double-quick refr… [+9951 chars]",2026-04-22 13:08:22+00:00,https://paultan.org/2026/04/22/2026-bmw-7-series-facelift-g70-lci-gets-panoramic-idrive-i7-with-up-to-708-km-wltp-range-250-kw-dcfc/,en,['BIRD'],"{'source': {'id': None, 'name': ""Paul Tan's Automotive News""}, 'author': 'Jonathan Lee', 'title': '2026 BMW 7 Series facelift – G70 LCI gets Panoramic iDrive, i7 with up to 708 km WLTP range, 250 kW DCFC', 'description': 'It’s only been four years since we first saw the G70 BMW 7 Series, and so radical was the design that it still looks fresh today. Still, that hasn’t stopped Munich from performing a double-quick […]\nThe post 2026 BMW 7 Series facelift – G70 LCI gets Panoramic…', 'url': 'https://paultan.org/2026/04/22/2026-bmw-7-series-facelift-g70-lci-gets-panoramic-idrive-i7-with-up-to-708-km-wltp-range-250-kw-dcfc/', 'urlToImage': 'https://paultan.org/image/2026/04/G70-BMW-7-Series-LCI-preview-2-e1776822253686-1200x677.jpg', 'publishedAt': '2026-04-22T13:08:22Z', 'content': 'It’s only been four years since we first saw the G70 BMW 7 Series, and so radical was the design that it still looks fresh today. Still, that hasn’t stopped Munich from performing a double-quick refr… [+9951 chars]'}",positive
ddbd3f62eba67bb53664a5374623c9f2f70a786ce3bf8d561fcaf5b0fe506f6f,PetaPixel,Airport Says it Will Remove Giant AI Slop Billboard Featuring Fake Photographers,"Manchester Airport in the U.K. says it is removing a photography-themed billboard after it was mocked for being AI slop.
[Read More]","The AI slop billboard in Manchester Airport. | The Lottery Winners
Manchester Airport in the U.K. says it is removing a photography-themed billboard after it was mocked for being AI slop. 
Thom Ryl… [+2011 chars]",2026-04-22 13:08:05+00:00,https://petapixel.com/2026/04/22/airport-says-it-will-remove-giant-ai-slop-billboard-featuring-fake-photographers/,en,['BIRD'],"{'source': {'id': None, 'name': 'PetaPixel'}, 'author': 'Matt Growcoot', 'title': 'Airport Says it Will Remove Giant AI Slop Billboard Featuring Fake Photographers', 'description': 'Manchester Airport in the U.K. says it is removing a photography-themed billboard after it was mocked for being AI slop.\n[Read More]', 'url': 'https://petapixel.com/2026/04/22/airport-says-it-will-remove-giant-ai-slop-billboard-featuring-fake-photographers/', 'urlToImage': 'https://petapixel.com/assets/uploads/2026/04/Manchester-Airport-AI-Billboard.jpg', 'publishedAt': '2026-04-22T13:08:05Z', 'content': 'The AI slop billboard in Manchester Airport. | The Lottery Winners\r\nManchester Airport in the U.K. says it is removing a photography-themed billboard after it was mocked for being AI slop. \r\nThom Ryl… [+2011 chars]'}",negative
